"Reporting starts","Reporting ends","Campaign name",Platform,Placement,"Device platform","Impression device","Campaign Delivery","Amount spent (AUD)","Website purchases","Cost per purchase (AUD)","Purchase ROAS (return on ad spend)","Purchases conversion value","Website purchases conversion value","Ad set budget","Ad set budget type",Impressions,"CPM (cost per 1,000 impressions) (AUD)",Reach,Frequency,"CTR (all)","Link clicks","CPC (all) (AUD)","Attribution setting",Results,"Result indicator","Cost per results","Meta purchases",ThruPlays,"3-second video plays","Video plays at 25%","Video plays at 50%","Video plays at 75%","Video plays at 95%","Video plays at 100%","Video average play time","Video plays",profile_visit_view,"Unique link clicks","CTR (link click-through rate)","Landing page views","Adds to cart","Website adds to cart","Adds of payment info","Website adds of payment info","Checkouts Initiated","Website checkouts initiated","Website purchase ROAS (return on ad spend)",Views,"3-second video plays rate per impressions","Cost per ThruPlay (AUD)","Cost per 3-second video play (AUD)","Unique outbound clicks","Outbound clicks","Unique CTR (link click-through rate)","Outbound CTR (click-through rate)","Unique outbound CTR (click-through rate)","Cost per unique outbound click (AUD)","Cost per unique link click (AUD)","Cost per unique click (all) (AUD)","Adds of payment info conversion value","In-app adds of payment info conversion value","Website adds of payment info conversion value","Offline adds of payment info conversion value","Adds to cart conversion value","In-app adds to cart conversion value","Website adds to cart conversion value","Offline adds to cart conversion value","Cost per add of payment info (AUD)","Cost per add to cart (AUD)","Checkouts initiated conversion value","In-app checkouts initiated conversion value","Website checkouts initiated conversion value","Offline checkouts initiated conversion value","Cost per checkout initiated (AUD)","Content views","In-app content views","Website content views","Offline content views","Meta content views","Content views conversion value","In-app content views conversion value","Website content views conversion value","Offline content views conversion value","Cost per content view (AUD)","Cost per landing page view (AUD)","Orders created","Date created","Date last edited",Objective
2022-05-01,2025-05-30,"Traffic - All Shows 14 Feb 25",Instagram,"Instagram Stories",In-app,iPad,active,0.610034,,,,,,"Using ad set budget",0,46,13.261601,46,1,2.173913,1,0.610034,"7-day click or 1-day view",,,,,3,8,4,4,4,3,2,2,41,,,2.173913,,,,,,,,,0,17.391304,0.203345,0.076254,1,1,0,2.173913,2.173913,0.610034,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-02-14,2025-05-07,Traffic
2022-05-01,2025-05-30,"Traffic - All Shows 14 Feb 25",Instagram,"Instagram Stories",In-app,iPhone,active,118.756553,,,,,,"Using ad set budget",0,11203,10.600424,8272,1.354328,3.811479,371,0.278118,"7-day click or 1-day view",,,,,167,1197,700,364,239,136,130,1,9489,,364,3.311613,,,,,,,,,0,10.684638,0.711117,0.099212,353,371,4.400387,3.311613,4.267408,0.336421,0.326254,0.28965,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-02-14,2025-05-07,Traffic
2022-05-01,2025-05-30,"Traffic - All Shows 14 Feb 25",Instagram,"Instagram Stories","Mobile web","Android Smartphone",active,0.250014,,,,,,"Using ad set budget",0,35,7.143251,35,1,2.857143,1,0.250014,"7-day click or 1-day view",,,,,,4,4,2,,,,2,32,,1,2.857143,,,,,,,,,0,11.428571,,0.062503,1,1,2.857143,2.857143,2.857143,0.250014,0.250014,0.250014,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-02-14,2025-05-07,Traffic
2022-05-01,2025-05-30,"Traffic - All Shows 14 Feb 25",Instagram,"Instagram Stories","Mobile web",iPhone,active,0.070004,,,,,,"Using ad set budget",0,8,8.750483,8,1,0,,0,"7-day click or 1-day view",,,,,,,,,,,,0,6,,,,,,,,,,,,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-02-14,2025-05-07,Traffic
2022-05-01,2025-05-30,"Retargetting - Roast Battle Sydney","Audience Network","Native, banner & interstitial",In-app,"Android Smartphone",completed,0.02001,,,,,,"Using ad set budget",0,4,5.002501,4,1,0,,0,"1-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,00:00:00,,,,,,,,,,,,,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-07,2025-04-22,Sales
2022-05-01,2025-05-30,"Retargetting - Roast Battle Sydney",Facebook,"Facebook profile feed",In-app,"Android Smartphone",completed,0.04002,,,,,,"Using ad set budget",0,1,40.02001,0,0,0,,0,"1-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,00:00:00,,,,,,,,,,,,,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-07,2025-04-22,Sales
2022-05-01,2025-05-30,"Retargetting - Roast Battle Sydney",Facebook,"Facebook profile feed",In-app,iPhone,completed,0.02001,,,,,,"Using ad set budget",0,2,10.005003,2,1,0,,0,"1-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,00:00:00,,,,,,,,,,,,,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-07,2025-04-22,Sales
2022-05-01,2025-05-30,"Retargetting - Roast Battle Sydney",Facebook,"Facebook Reels",In-app,"Android Smartphone",completed,1.14057,,,,,,"Using ad set budget",0,110,10.368821,88,1.25,2.727273,2,0.38019,"1-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,00:00:00,,,2,1.818182,,,,,,,,,0,,,,2,2,2.272727,1.818182,2.272727,0.570285,0.570285,0.38019,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-07,2025-04-22,Sales
2022-05-01,2025-05-30,"Retargetting - Roast Battle Sydney",Facebook,"Facebook Reels",In-app,iPad,completed,0.150075,,,,,,"Using ad set budget",0,4,37.518759,4,1,0,,0,"1-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,00:00:00,,,,,,,,,,,,,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-07,2025-04-22,Sales
2022-05-01,2025-05-30,"Retargetting - Roast Battle Sydney",Facebook,"Facebook Reels",In-app,iPhone,completed,1.610805,,,,,,"Using ad set budget",0,183,8.802215,162,1.12963,0.546448,,1.610805,"1-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,00:00:00,,,,,,,,,,,,,0,,,,,,0,,,,,1.610805,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-07,2025-04-22,Sales
2022-05-01,2025-05-30,"Retargetting - Roast Battle Sydney",Facebook,"Ads on Reels",In-app,"Android Smartphone",completed,0,,,,,,"Using ad set budget",0,1,0,0,0,0,,0,"1-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,00:00:00,,,,,,,,,,,,,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-07,2025-04-22,Sales
2022-05-01,2025-05-30,"Retargetting - Roast Battle Sydney",Facebook,"Ads on Reels",In-app,iPhone,completed,0.04002,,,,,,"Using ad set budget",0,3,13.340003,2,1.5,0,,0,"1-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,00:00:00,,,,,,,,,,,,,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-07,2025-04-22,Sales
2022-05-01,2025-05-30,"Retargetting - Roast Battle Sydney",Facebook,"Facebook Stories",In-app,"Android Smartphone",completed,0.330165,,,,,,"Using ad set budget",0,18,18.342505,16,1.125,0,,0,"1-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,00:00:00,,,,,,,,,,,,,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-07,2025-04-22,Sales
2022-05-01,2025-05-30,"Retargetting - Roast Battle Sydney",Facebook,"Facebook Stories",In-app,iPhone,completed,0.52026,,,,,,"Using ad set budget",0,35,14.864575,35,1,0,,0,"1-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,00:00:00,,,,,,,,,,,,,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-07,2025-04-22,Sales
2022-05-01,2025-05-30,"Retargetting - Roast Battle Sydney",Facebook,Feed,Desktop,Desktop,completed,3.501751,,,,,,"Using ad set budget",0,120,29.181257,110,1.090909,1.666667,,1.750875,"1-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,00:00:00,,,,,,,,,,,,,0,,,,,,0,,,,,1.750875,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-07,2025-04-22,Sales
2022-05-01,2025-05-30,"Retargetting - Roast Battle Sydney",Facebook,Feed,In-app,"Android Smartphone",completed,22.251126,,,,,,"Using ad set budget",0,2494,8.921863,1902,1.311251,3.127506,29,0.285271,"1-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,00:00:00,,,24,1.162791,,,,,,,,,0,,,,24,29,1.26183,1.162791,1.26183,0.92713,0.92713,0.404566,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-07,2025-04-22,Sales
2022-05-01,2025-05-30,"Retargetting - Roast Battle Sydney",Facebook,Feed,In-app,"Android Tablet",completed,0.02001,,,,,,"Using ad set budget",0,5,4.002001,2,2.5,0,,0,"1-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,00:00:00,,,,,,,,,,,,,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-07,2025-04-22,Sales
2022-05-01,2025-05-30,"Retargetting - Roast Battle Sydney",Facebook,Feed,In-app,iPad,completed,0.770385,,,,,,"Using ad set budget",0,51,15.105592,50,1.02,3.921569,1,0.385193,"1-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,00:00:00,,,1,1.960784,,,,,,,,,0,,,,1,1,2,1.960784,2,0.770385,0.770385,0.385193,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-07,2025-04-22,Sales
2022-05-01,2025-05-30,"Retargetting - Roast Battle Sydney",Facebook,Feed,In-app,iPhone,completed,40.04002,,,,,,"Using ad set budget",0,4492,8.913629,3527,1.273604,2.359751,41,0.377736,"1-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,00:00:00,,,38,0.912734,,,,,,,,,0,,,,38,41,1.077403,0.912734,1.077403,1.053685,1.053685,0.494321,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-07,2025-04-22,Sales
2022-05-01,2025-05-30,"Retargetting - Roast Battle Sydney",Facebook,Feed,"Mobile web","Android Smartphone",completed,0.66033,,,,,,"Using ad set budget",0,67,9.855674,54,1.240741,1.492537,,0.66033,"1-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,00:00:00,,,,,,,,,,,,,0,,,,,,0,,,,,0.66033,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-07,2025-04-22,Sales
2022-05-01,2025-05-30,"Retargetting - Roast Battle Sydney",Facebook,Feed,"Mobile web",iPhone,completed,0.810405,,,,,,"Using ad set budget",0,83,9.763918,68,1.220588,4.819277,1,0.202601,"1-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,00:00:00,,,1,1.204819,,,,,,,,,0,,,,1,1,1.470588,1.204819,1.470588,0.810405,0.810405,0.405203,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-07,2025-04-22,Sales
2022-05-01,2025-05-30,"Retargetting - Roast Battle Sydney",Facebook,"In-stream video",Desktop,Desktop,completed,0.070035,,,,,,"Using ad set budget",0,8,8.754377,4,2,0,,0,"1-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,00:00:00,,,,,,,,,,,,,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-07,2025-04-22,Sales
2022-05-01,2025-05-30,"Retargetting - Roast Battle Sydney",Facebook,"In-stream video",In-app,"Android Smartphone",completed,0.12006,,,,,,"Using ad set budget",0,18,6.670002,18,1,0,,0,"1-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,00:00:00,,,,,,,,,,,,,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-07,2025-04-22,Sales
2022-05-01,2025-05-30,"Retargetting - Roast Battle Sydney",Facebook,"In-stream video",In-app,iPhone,completed,0.04002,,,,,,"Using ad set budget",0,15,2.668001,8,1.875,0,,0,"1-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,00:00:00,,,,,,,,,,,,,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-07,2025-04-22,Sales
2022-05-01,2025-05-30,"Retargetting - Roast Battle Sydney",Facebook,Marketplace,Desktop,Desktop,completed,0.02001,,,,,,"Using ad set budget",0,2,10.005003,2,1,0,,0,"1-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,00:00:00,,,,,,,,,,,,,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-07,2025-04-22,Sales
2022-05-01,2025-05-30,"Retargetting - Roast Battle Sydney",Facebook,Marketplace,In-app,"Android Smartphone",completed,0.08004,,,,,,"Using ad set budget",0,10,8.004002,10,1,0,,0,"1-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,00:00:00,,,,,,,,,,,,,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-07,2025-04-22,Sales
2022-05-01,2025-05-30,"Retargetting - Roast Battle Sydney",Facebook,Marketplace,In-app,iPhone,completed,0.08004,,,,,,"Using ad set budget",0,14,5.717144,12,1.166667,7.142857,1,0.08004,"1-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,00:00:00,,,1,7.142857,,,,,,,,,0,,,,1,1,8.333333,7.142857,8.333333,0.08004,0.08004,0.08004,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-07,2025-04-22,Sales
2022-05-01,2025-05-30,"Retargetting - Roast Battle Sydney",Facebook,"Right column",Desktop,Desktop,completed,0.110055,,,,,,"Using ad set budget",0,105,1.048143,32,3.28125,0,,0,"1-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,00:00:00,,,,,,,,,,,,,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-07,2025-04-22,Sales
2022-05-01,2025-05-30,"Retargetting - Roast Battle Sydney",Facebook,"Feed: video feeds",Desktop,Desktop,completed,0,,,,,,"Using ad set budget",0,1,0,1,1,0,,0,"1-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,00:00:00,,,,,,,,,,,,,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-07,2025-04-22,Sales
2022-05-01,2025-05-30,"Retargetting - Roast Battle Sydney",Facebook,"Feed: video feeds",In-app,"Android Smartphone",completed,0.050025,,,,,,"Using ad set budget",0,8,6.253127,8,1,0,,0,"1-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,00:00:00,,,,,,,,,,,,,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-07,2025-04-22,Sales
2022-05-01,2025-05-30,"Retargetting - Roast Battle Sydney",Facebook,"Feed: video feeds",In-app,iPad,completed,0.06003,,,,,,"Using ad set budget",0,2,30.015008,2,1,50,1,0.06003,"1-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,00:00:00,,,1,50,,,,,,,,,0,,,,1,1,50,50,50,0.06003,0.06003,0.06003,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-07,2025-04-22,Sales
2022-05-01,2025-05-30,"Retargetting - Roast Battle Sydney",Facebook,"Feed: video feeds",In-app,iPhone,completed,0.08004,,,,,,"Using ad set budget",0,13,6.156925,10,1.3,0,,0,"1-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,00:00:00,,,,,,,,,,,,,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-07,2025-04-22,Sales
2022-05-01,2025-05-30,"Retargetting - Roast Battle Sydney",Instagram,Feed,Desktop,Desktop,completed,0.08004,,,,,,"Using ad set budget",0,7,11.434289,6,1.166667,0,,0,"1-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,00:00:00,,,,,,,,,,,,,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-07,2025-04-22,Sales
2022-05-01,2025-05-30,"Retargetting - Roast Battle Sydney",Instagram,Feed,In-app,"Android Smartphone",completed,5.372686,,,,,,"Using ad set budget",0,399,13.465379,378,1.055556,1.002506,1,1.343172,"1-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,00:00:00,,,1,0.250627,,,,,,,,,0,,,,1,1,0.26455,0.250627,0.26455,5.372686,5.372686,1.343172,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-07,2025-04-22,Sales
2022-05-01,2025-05-30,"Retargetting - Roast Battle Sydney",Instagram,Feed,In-app,"Android Tablet",completed,0.06003,,,,,,"Using ad set budget",0,1,60.030015,0,0,0,,0,"1-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,00:00:00,,,,,,,,,,,,,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-07,2025-04-22,Sales
2022-05-01,2025-05-30,"Retargetting - Roast Battle Sydney",Instagram,Feed,In-app,iPad,completed,0.04002,,,,,,"Using ad set budget",0,2,20.010005,2,1,0,,0,"1-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,00:00:00,,,,,,,,,,,,,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-07,2025-04-22,Sales
2022-05-01,2025-05-30,"Retargetting - Roast Battle Sydney",Instagram,Feed,In-app,iPhone,completed,9.654827,,,,,,"Using ad set budget",0,828,11.66042,760,1.089474,1.811594,7,0.643655,"1-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,00:00:00,,,6,0.845411,,,,,,,,,0,,,,6,7,0.789474,0.845411,0.789474,1.609138,1.609138,0.804569,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-07,2025-04-22,Sales
2022-05-01,2025-05-30,"Retargetting - Roast Battle Sydney",Instagram,Feed,"Mobile web","Android Smartphone",completed,0.02001,,,,,,"Using ad set budget",0,5,4.002001,5,1,0,,0,"1-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,00:00:00,,,,,,,,,,,,,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-07,2025-04-22,Sales
2022-05-01,2025-05-30,"Retargetting - Roast Battle Sydney",Instagram,Feed,"Mobile web",iPhone,completed,0.150075,,,,,,"Using ad set budget",0,7,21.439291,7,1,0,,0,"1-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,00:00:00,,,,,,,,,,,,,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-07,2025-04-22,Sales
2022-05-01,2025-05-30,"Retargetting - Roast Battle Sydney",Instagram,Explore,In-app,"Android Smartphone",completed,0.010005,,,,,,"Using ad set budget",0,3,3.335001,2,1.5,0,,0,"1-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,00:00:00,,,,,,,,,,,,,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-07,2025-04-22,Sales
2022-05-01,2025-05-30,"Retargetting - Roast Battle Sydney",Instagram,Explore,In-app,iPhone,completed,0.170085,,,,,,"Using ad set budget",0,19,8.951844,16,1.1875,0,,0,"1-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,00:00:00,,,,,,,,,,,,,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-07,2025-04-22,Sales
2022-05-01,2025-05-30,"Retargetting - Roast Battle Sydney",Instagram,"Explore home",In-app,iPhone,completed,0.010005,,,,,,"Using ad set budget",0,1,10.005003,1,1,0,,0,"1-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,00:00:00,,,,,,,,,,,,,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-07,2025-04-22,Sales
2022-05-01,2025-05-30,"Retargetting - Roast Battle Sydney",Instagram,"Profile reels",In-app,Other,completed,0,,,,,,"Using ad set budget",0,1,0,1,1,0,,0,"1-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,00:00:00,,,,,,,,,,,,,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-07,2025-04-22,Sales
2022-05-01,2025-05-30,"Retargetting - Roast Battle Sydney",Instagram,"Instagram Reels",In-app,"Android Smartphone",completed,0.910455,,,,,,"Using ad set budget",0,77,11.824094,60,1.283333,1.298701,,0.910455,"1-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,00:00:00,,,,,,,,,,,,,0,,,,,,0,,,,,0.910455,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-07,2025-04-22,Sales
2022-05-01,2025-05-30,"Retargetting - Roast Battle Sydney",Instagram,"Instagram Reels",In-app,iPhone,completed,1.570785,,,,,,"Using ad set budget",0,139,11.300614,139,1,1.438849,2,0.785393,"1-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,00:00:00,,,2,1.438849,,,,,,,,,0,,,,2,2,1.438849,1.438849,1.438849,0.785393,0.785393,0.785393,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-07,2025-04-22,Sales
2022-05-01,2025-05-30,"Retargetting - Roast Battle Sydney",Instagram,"Instagram Stories",Desktop,Desktop,completed,0.010005,,,,,,"Using ad set budget",0,3,3.335001,2,1.5,0,,0,"1-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,00:00:00,,,,,,,,,,,,,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-07,2025-04-22,Sales
2022-05-01,2025-05-30,"Retargetting - Roast Battle Sydney",Instagram,"Instagram Stories",In-app,"Android Smartphone",completed,1.94097,,,,,,"Using ad set budget",0,166,11.692593,164,1.012195,1.807229,1,0.64699,"1-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,00:00:00,,,1,0.60241,,,,,,,,,0,,,,1,1,0.609756,0.60241,0.609756,1.94097,1.94097,0.64699,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-07,2025-04-22,Sales
2022-05-01,2025-05-30,"Retargetting - Roast Battle Sydney",Instagram,"Instagram Stories",In-app,iPhone,completed,7.363682,,,,,,"Using ad set budget",0,536,13.738212,488,1.098361,0.186567,1,7.363682,"1-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,00:00:00,,,1,0.186567,,,,,,,,,0,,,,1,1,0.204918,0.186567,0.204918,7.363682,7.363682,7.363682,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-07,2025-04-22,Sales
2022-05-01,2025-05-30,"Retargetting - Roast Battle Sydney",Instagram,"Instagram Stories","Mobile web",iPhone,completed,0,,,,,,"Using ad set budget",0,1,0,0,0,0,,0,"1-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,00:00:00,,,,,,,,,,,,,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-07,2025-04-22,Sales
2022-05-01,2025-05-30,"MELB: Retargetting - All Shows 270325","Audience Network","Native, banner & interstitial",In-app,"Android Smartphone",inactive,0.33,,,,,,"Using ad set budget",0,109,3.027523,48,2.270833,0,,0,"1-day click, 1-day view, or 1-day engaged-view",,,,,2,3,2,3,2,2,2,8,3,,,,,,,,,,,,0,2.752294,0.165,0.11,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-03,2025-04-16,Sales
2022-05-01,2025-05-30,"MELB: Retargetting - All Shows 270325","Audience Network","Native, banner & interstitial",In-app,iPhone,inactive,0.12,,,,,,"Using ad set budget",0,7,17.142857,7,1,0,,0,"1-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,00:00:00,,,,,,,,,,,,,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-03,2025-04-16,Sales
2022-05-01,2025-05-30,"MELB: Retargetting - All Shows 270325","Audience Network","Rewarded video",In-app,"Android Smartphone",inactive,0,,,,,,"Using ad set budget",0,1,0,0,0,0,,0,"1-day click, 1-day view, or 1-day engaged-view",,,,,1,1,1,1,1,1,1,10,1,,,,,,,,,,,,0,100,0,0,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-03,2025-04-16,Sales
2022-05-01,2025-05-30,"MELB: Retargetting - All Shows 270325",Facebook,"Facebook profile feed",In-app,"Android Smartphone",inactive,0.11,,,,,,"Using ad set budget",0,15,7.333333,15,1,0,,0,"1-day click, 1-day view, or 1-day engaged-view",,,,,,,,1,,,,1,3,,,,,,,,,,,,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-03,2025-04-16,Sales
2022-05-01,2025-05-30,"MELB: Retargetting - All Shows 270325",Facebook,"Facebook profile feed",In-app,iPhone,inactive,0.04,,,,,,"Using ad set budget",0,10,4,0,0,0,,0,"1-day click, 1-day view, or 1-day engaged-view",,,,,,1,1,1,,,,8,1,,,,,,,,,,,,0,10,,0.04,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-03,2025-04-16,Sales
2022-05-01,2025-05-30,"MELB: Retargetting - All Shows 270325",Facebook,"Facebook Reels",In-app,"Android Smartphone",inactive,24.74,,,,,,"Using ad set budget",0,2774,8.918529,1248,2.222756,0.937275,10,0.951538,"1-day click, 1-day view, or 1-day engaged-view",,,,,47,183,238,98,60,52,49,2,919,,10,0.36049,,,,,,,,,0,6.596972,0.526383,0.135191,10,10,0.801282,0.36049,0.801282,2.474,2.474,1.178095,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-03,2025-04-16,Sales
2022-05-01,2025-05-30,"MELB: Retargetting - All Shows 270325",Facebook,"Facebook Reels",In-app,"Android Tablet",inactive,0.07,,,,,,"Using ad set budget",0,12,5.833333,0,0,0,,0,"1-day click, 1-day view, or 1-day engaged-view",,,,,,2,1,,,,,2,6,,,,,,,,,,,,0,16.666667,,0.035,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-03,2025-04-16,Sales
2022-05-01,2025-05-30,"MELB: Retargetting - All Shows 270325",Facebook,"Facebook Reels",In-app,iPad,inactive,0.35,,,,,,"Using ad set budget",0,26,13.461538,24,1.083333,0,,0,"1-day click, 1-day view, or 1-day engaged-view",,,,,1,3,2,1,1,1,1,3,13,,,,,,,,,,,,0,11.538462,0.35,0.116667,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-03,2025-04-16,Sales
2022-05-01,2025-05-30,"MELB: Retargetting - All Shows 270325",Facebook,"Facebook Reels",In-app,iPhone,inactive,20.27,,,,,,"Using ad set budget",0,2153,9.41477,904,2.381637,1.300511,15,0.723929,"1-day click, 1-day view, or 1-day engaged-view",,,,,41,176,204,79,48,42,40,2,930,,15,0.696702,,,,,,,,,0,8.17464,0.49439,0.11517,15,15,1.659292,0.696702,1.659292,1.351333,1.351333,0.8108,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-03,2025-04-16,Sales
2022-05-01,2025-05-30,"MELB: Retargetting - All Shows 270325",Facebook,"Ads on Reels",In-app,"Android Smartphone",inactive,0.59,,,,,,"Using ad set budget",0,284,2.077465,280,1.014286,0,,0,"1-day click, 1-day view, or 1-day engaged-view",,,,,,2,2,1,,,,2,6,,,,,,,,,,,,0,0.704225,,0.295,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-03,2025-04-16,Sales
