"Reporting starts","Reporting ends","Ad Set Name","Time of day (ad account time zone)","Ad set delivery","Amount spent (AUD)","Website purchases","Cost per purchase (AUD)","Purchase ROAS (return on ad spend)","Purchases conversion value","Website purchases conversion value","Ad set budget","Ad set budget type",Impressions,"CPM (cost per 1,000 impressions) (AUD)",Reach,Frequency,"CTR (all)","Link clicks","CPC (all) (AUD)","Attribution setting",Results,"Result indicator","Cost per results","Meta purchases",ThruPlays,"3-second video plays","Video plays at 25%","Video plays at 50%","Video plays at 75%","Video plays at 95%","Video plays at 100%","Video average play time","Video plays",profile_visit_view,"Unique link clicks","CTR (link click-through rate)","Landing page views","Adds to cart","Website adds to cart","Adds of payment info","Website adds of payment info","Checkouts Initiated","Website checkouts initiated","Website purchase ROAS (return on ad spend)",Views,"3-second video plays rate per impressions","Cost per ThruPlay (AUD)","Cost per 3-second video play (AUD)","Unique outbound clicks","Outbound clicks","Unique CTR (link click-through rate)","Outbound CTR (click-through rate)","Unique outbound CTR (click-through rate)","Cost per unique outbound click (AUD)","Cost per unique link click (AUD)","Cost per unique click (all) (AUD)","Adds of payment info conversion value","In-app adds of payment info conversion value","Website adds of payment info conversion value","Offline adds of payment info conversion value","Adds to cart conversion value","In-app adds to cart conversion value","Website adds to cart conversion value","Offline adds to cart conversion value","Cost per add of payment info (AUD)","Cost per add to cart (AUD)","Checkouts initiated conversion value","In-app checkouts initiated conversion value","Website checkouts initiated conversion value","Offline checkouts initiated conversion value","Cost per checkout initiated (AUD)","Content views","In-app content views","Website content views","Offline content views","Meta content views","Content views conversion value","In-app content views conversion value","Website content views conversion value","Offline content views conversion value","Cost per content view (AUD)","Cost per landing page view (AUD)","Orders created","Date created","Date last edited",custom_audiences,"Optimization events","Optimization Event Indicator","Optimization event conversion window"
2022-05-01,2025-06-01,"traffic LPviews ALL SHOWS - Photos & Slideshows","12:00:00 - 12:59:59",not_delivering,3.73,,,,,,"Using campaign budget",0,331,11.268882,0,0,2.114804,4,0.532857,"7-day click or 1-day view",1,actions:landing_page_view,3.73,,,43,,,,,,00:00:00,,,,1.208459,1,,,,,,,,0,12.990937,,0.086744,,4,0,1.208459,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,3.73,,2023-09-25,2024-06-21,,1,actions:landing_page_view,"1-day click"
2022-05-01,2025-06-01,"ALL SHOWS Flexible Creative TRAFFIC","12:00:00 - 12:59:59",active,76.366246,,,,,,22,Daily,7031,10.861363,0,0,4.522827,233,0.240145,"7-day click or 1-day view",74,actions:landing_page_view,1.03197629,,,816,,,,,,00:00:00,,,,3.313896,74,,,,,,,,0,11.605746,,0.093586,,233,0,3.313896,,,,0,,,,,,,,,,,,,,,,,,4,,,,,,,,1.031976,,2025-02-14,2025-05-22,,74,actions:landing_page_view,"1-day click"
2022-05-01,2025-06-01,"Post: ""The best comedians, the best shows, the best fun,...""","12:00:00 - 12:59:59",not_delivering,0.57,,,,,,"Using campaign budget",0,61,9.344262,0,0,8.196721,,0.114,"7-day click or 1-day view",3,actions:post_engagement,0.19,,,,,,,,,00:00:00,,,,,,,,,,,,,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-05-31,2022-06-01,,3,actions:post_engagement,"1-day click"
2022-05-01,2025-06-01,"Harrys Comedy","12:00:00 - 12:59:59",inactive,1.1,,,,,,"Using campaign budget",0,64,17.1875,0,0,0,,0,"7-day click or 1-day view",,,,,,4,,,,,,00:00:00,,,,,,,,,,,,,0,6.25,,0.275,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-05-18,2023-03-09,,,,
2022-05-01,2025-06-01,"Video Ad - Carousel Launch","12:00:00 - 12:59:59",not_delivering,6.038792,,,,,,"Using campaign budget",0,295,20.470482,0,0,1.355932,,1.509698,"1-day click or 1-day view",,,,,,33,,,,,,00:00:00,,,,,,,,,,,,,0,11.186441,,0.182994,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-09-25,2023-09-25,,,,
2022-05-01,2025-06-01,"Roast Battle Sydney","12:00:00 - 12:59:59",completed,2.381191,,,,,,100,Lifetime,250,9.524762,0,0,3.6,4,0.264577,"1-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,00:00:00,,,,1.6,,,,,,,,,0,,,,,4,0,1.6,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-07,2025-03-07,,,,
2022-05-01,2025-06-01,"Magic Mic Comedy","12:00:00 - 12:59:59",not_delivering,21.320404,,,,,,"Using campaign budget",0,13637,1.563423,0,0,0.087996,3,1.7767,"7-day click or 1-day view",,,,,,527,,,,,,00:00:00,,,,0.021999,,,,,,,,,0,3.864486,,0.040456,,3,0,0.021999,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-06-02,2022-06-02,,,,
2022-05-01,2025-06-01,"iD Comedy Club","12:00:00 - 12:59:59",inactive,123.083529,7,,,,203.39,"Using campaign budget",0,8578,14.348744,0,0,1.060853,45,1.352566,"1-day click or 1-day view",7,actions:offsite_conversion.fb_pixel_purchase,17.58336135,,,742,,,,,,00:00:00,,,,0.524598,26,,1,,,,7,1.652455,0,8.650035,,0.165881,,45,0,0.524598,,,,0,,,,,,,,,,,287.94,,287.94,,,,,73,,,,,,,,4.733982,,2022-05-18,2023-05-24,,7,actions:offsite_conversion.fb_pixel_purchase,"1-day view, 1-day click"
2022-05-01,2025-06-01,"Oct23 Dynamic Creative","12:00:00 - 12:59:59",not_delivering,182.51,,,,,,10,Daily,35868,5.08838,0,0,2.999888,959,0.169619,"7-day click or 1-day view",664,actions:landing_page_view,0.27486446,,,2686,,,,,,00:00:00,,,,2.673692,664,,,,,,,,0,7.488569,,0.067949,,958,0,2.670904,,,,0,,,,,,,,,,,,,,,,,,1,,,,,,,,0.274864,,2023-09-29,2024-06-21,,664,actions:landing_page_view,"1-day click"
2022-05-01,2025-06-01,"MELB: ALL SHOWS Flexible Creative","12:00:00 - 12:59:59",not_delivering,63.05,2,,,,350,150,Daily,3815,16.526868,0,0,1.074705,16,1.537805,"1-day click, 1-day view, or 1-day engaged-view",2,actions:offsite_conversion.fb_pixel_purchase,31.525,,,206,,,,,,00:00:00,,,,0.419397,9,,,,2,,4,5.55115,0,5.399738,,0.306068,,16,0,0.419397,,,,0,,,,,,,,,,,726,,726,,,,,2,,,100,,100,,,7.005556,,2025-04-03,2025-04-13,,2,actions:offsite_conversion.fb_pixel_purchase,"1-day view, 1-day click"
2022-05-01,2025-06-01,"Harrys Comedy","12:00:00 - 12:59:59",not_delivering,0.59,,,,,,"Using campaign budget",0,331,1.782477,0,0,0,,0,"7-day click or 1-day view",,,,,,13,,,,,,00:00:00,,,,,,,,,,,,,0,3.927492,,0.045385,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-06-02,2023-05-24,,,,
2022-05-01,2025-06-01,"Post: ""12 tickets left for this Wednesday's incredible...""","12:00:00 - 12:59:59",not_delivering,0.84,,,,,,"Using campaign budget",0,83,10.120482,0,0,2.409639,,0.42,"7-day click or 1-day view",3,actions:post_engagement,0.28,,,,,,,,,00:00:00,,,,,,,,,,,,,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-05-25,2022-05-25,,3,actions:post_engagement,"1-day click"
2022-05-01,2025-06-01,"ALL SHOWS Single Dynamic Content","12:00:00 - 12:59:59",not_delivering,735.408457,61,,,,3028.2,25,Daily,67309,10.925856,0,0,1.047408,393,1.043133,"1-day click, 1-day view, or 1-day engaged-view",61,actions:offsite_conversion.fb_pixel_purchase,12.05587635,,,1769,,,,,,00:00:00,,,,0.583874,285,,62,,12,,74,4.117712,0,2.628178,,0.41572,,393,0,0.583874,,,,0,,,,,2679.65,,2679.65,,,,5454.88,,5454.88,,,,,47,,,200,,200,,,2.580381,,2023-10-04,2024-07-07,,61,actions:offsite_conversion.fb_pixel_purchase,"1-day view, 1-day click"
2022-05-01,2025-06-01,"MELB: Flexible Creative","12:00:00 - 12:59:59",completed,47.83,1,,,,70,300,Daily,3076,15.549415,0,0,1.105332,17,1.406765,"1-day click, 1-day view, or 1-day engaged-view",1,actions:offsite_conversion.fb_pixel_purchase,47.83,,,54,,,,,,00:00:00,,,,0.552666,9,,,,1,,1,1.463517,0,1.755527,,0.885741,,17,0,0.552666,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,5.314444,,2025-04-10,2025-04-16,,1,actions:offsite_conversion.fb_pixel_purchase,"1-day view, 1-day click"
2022-05-01,2025-06-01,"iD Comedy Club","12:00:00 - 12:59:59",not_delivering,45.474737,,,,,,"Using campaign budget",0,27586,1.648472,0,0,0.039875,7,4.134067,"7-day click or 1-day view",,,,,,520,,,,,,00:00:00,,,,0.025375,,,,,,,,,0,1.885014,,0.087451,,7,0,0.025375,,,,0,,,,,,,,,,,,,,,,,,2,,,,,,,,,,2022-06-02,2023-02-15,,,,
2022-05-01,2025-06-01,"Post: ""12 tickets left for this Wednesday's incredible...""","12:00:00 - 12:59:59",not_delivering,0.93,,,,,,"Using campaign budget",0,380,2.447368,0,0,0.263158,,0.93,"7-day click or 1-day view",,,,,,,,,,,,00:00:00,,,,,,,,,,,,,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-05-25,2022-05-25,,,,
2022-05-01,2025-06-01,"MICF: Sydney Showcase 070424","12:00:00 - 12:59:59",not_delivering,8.679132,2,,,,57.27,100,Lifetime,978,8.874368,0,0,0.511247,2,1.735826,"1-day click, 1-day view, or 1-day engaged-view",2,actions:offsite_conversion.fb_pixel_purchase,4.339566,,,117,,,,,,00:00:00,,,,0.204499,2,,1,,,,1,6.598586,0,11.96319,,0.074181,,2,0,0.204499,,,,0,,,,,28,,28,,,,25.45,,25.45,,,,,,,,,,,,,4.339566,,2024-04-06,2024-04-07,,2,actions:offsite_conversion.fb_pixel_purchase,"1-day view, 1-day click"
2022-05-01,2025-06-01,"Rory: Canberra Conversions | 4 weeks out 1 week $200 Assess weekly","12:00:00 - 12:59:59",inactive,13.161053,0,,,,9.31,250,Lifetime,1114,11.814231,0,0,1.526032,3,0.77418,Incremental,0,actions:offsite_conversion.fb_pixel_purchase,,,,,,,,,,00:00:00,,,,0.2693,4,,,,0,,0,0.70739,0,,,,,3,0,0.2693,,,,0,,,,,,,,,,,,,,,,,,5,,,,,,,,3.290263,,2025-05-06,2025-05-21,,1,actions:offsite_conversion.fb_pixel_purchase,"1-day view, 7-day click"
2022-05-01,2025-06-01,"Post: ""This weekend at Kinselas""","12:00:00 - 12:59:59",not_delivering,0.6,,,,,,"Using campaign budget",0,69,8.695652,0,0,15.942029,1,0.054545,"7-day click or 1-day view",9,actions:post_engagement,0.06666667,,,,,,,,,00:00:00,,,,1.449275,,,,,,,,,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-06-03,2022-06-03,,9,actions:post_engagement,"1-day click"
2022-05-01,2025-06-01,"New Sales Ad Set","12:00:00 - 12:59:59",not_delivering,19.255186,2,,,,152.54,"Using campaign budget",0,1800,10.697326,0,0,1.333333,10,0.802299,"7-day click or 1-day view",2,actions:offsite_conversion.fb_pixel_purchase,9.62759304,,,138,,,,,,00:00:00,,,,0.555556,16,,,,1,,1,7.922022,0,7.666667,,0.13953,,10,0,0.555556,,,,0,,,,,,,,,,,,,,,,,,1,,,,,,,,1.203449,,2024-06-21,2024-07-15,,2,actions:offsite_conversion.fb_pixel_purchase,"1-day view, 7-day click"
2022-05-01,2025-06-01,"Rory: Sydney Conversions","12:00:00 - 12:59:59",archived,7.33,1,,,,69.44,10,Daily,609,12.036125,0,0,3.940887,11,0.305417,Incremental,1,actions:offsite_conversion.fb_pixel_purchase,7.33,,,,,,,,,00:00:00,,,,1.80624,8,,,,1,,1,9.473397,0,,,,,11,0,1.80624,,,,0,,,,,,,,,,,,,,,,,,1,,,49.6,,49.6,,,0.91625,,2025-04-25,2025-05-14,,,,
2022-05-01,2025-06-01,"Post: ""Harry's Comedy in Surry Hills this Monday is...""","12:00:00 - 12:59:59",not_delivering,0.57,,,,,,"Using campaign budget",0,78,7.307692,0,0,6.410256,,0.114,"7-day click or 1-day view",5,actions:post_engagement,0.114,,,,,,,,,00:00:00,,,,,,,,,,,,,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-06-05,2022-06-05,,5,actions:post_engagement,"1-day click"
2022-05-01,2025-06-01,"Lookalike of iD Comedy Club Instagram Engagers","12:00:00 - 12:59:59",not_delivering,0.62,,,,,,11.51,Lifetime,61,10.163934,0,0,3.278689,,0.31,"7-day click or 1-day view",,,,,,,,,,,,00:00:00,,,,,,,,,,,,,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-24,2025-01-16,,,,
2022-05-01,2025-06-01,"Rory: Sunshine Coast Conversions","12:00:00 - 12:59:59",inactive,15.95,,,,,,500,Lifetime,1287,12.393162,0,0,2.331002,13,0.531667,"1-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,00:00:00,,,,1.010101,10,,1,,,,1,,0,,,,,13,0,1.010101,,,,0,,,,,35,,35,,,,35,,35,,,,,12,,,,,,,,1.595,,2025-05-05,2025-05-22,,,,
2022-05-01,2025-06-01,"Post: ""You're in for an absolute treat if you're coming...""","12:00:00 - 12:59:59",not_delivering,0.62,,,,,,"Using campaign budget",0,95,6.526316,0,0,3.157895,,0.206667,"7-day click or 1-day view",,,,,,,,,,,,00:00:00,,,,,,,,,,,,,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-06-21,2022-06-21,,,,
2022-05-01,2025-06-01,"Eventbrite Grouped Remarketing Audience","12:00:00 - 12:59:59",inactive,0.21,,,,,,8.84,Lifetime,30,7,0,0,0,,0,"7-day click or 1-day view",,,,,,,,,,,,00:00:00,,,,,,,,,,,,,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-24,2024-06-26,,,,
2022-05-01,2025-06-01,"Rory: Sydney Traffic","12:00:00 - 12:59:59",completed,7.070918,,,,,,10,Daily,1226,5.76747,0,0,11.092985,117,0.051992,"7-day click or 1-day view",124,actions:landing_page_view,0.05702354,,,451,,,,,,00:00:00,,,,9.54323,124,,,,,,,,0,36.786297,,0.015678,,117,0,9.54323,,,,0,,,,,,,,,,,,,,,,,,45,,,,,,,,0.057024,,2025-04-25,2025-05-15,,124,actions:landing_page_view,"1-day click"
2022-05-01,2025-06-01,"Event: Harry's Comedy - Mondays","12:00:00 - 12:59:59",not_delivering,0.55,,,,,,"Using campaign budget",0,53,10.377358,0,0,0,,0,"7-day click or 1-day view",,,,,,,,,,,,00:00:00,,,,,,,,,,,,,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-07-10,2022-07-11,,,,
2022-05-01,2025-06-01,"Facebook Grouped Remarketing Audience","12:00:00 - 12:59:59",not_delivering,0.599353,,,,,,12.48,Lifetime,45,13.318966,0,0,4.444444,1,0.299677,"7-day click or 1-day view",1,actions:link_click,0.59935345,,,,,,,,,00:00:00,,,,2.222222,1,,,,,,,,0,,,,,1,0,2.222222,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.599353,,2024-06-24,2025-01-16,,1,actions:link_click,"1-day click"
2022-05-01,2025-06-01,"SYD: Rory Event Response Ad","12:00:00 - 12:59:59",not_delivering,0.69,,,,,,5,Daily,96,7.1875,0,0,15.625,,0.046,"7-day click or 1-day view",,,,,,51,,,,,,00:00:00,,,,,,,,,,,,,0,53.125,,0.013529,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-02,2025-05-02,,,,
2022-05-01,2025-06-01,"Harrys Comedy","12:00:00 - 12:59:59",inactive,11.66,,,,,,"Using campaign budget",0,4681,2.490921,0,0,0.021363,1,11.66,"7-day click or 1-day view",,,,,,178,,,,,,00:00:00,,,,0.021363,,,,,,,,,0,3.802606,,0.065506,,1,0,0.021363,,,,0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,2022-07-18,2023-06-12,,,,
2022-05-01,2025-06-01,"iD Comedy Club Instagram Engagers","12:00:00 - 12:59:59",inactive,0.21,,,,,,10.43,Lifetime,31,6.774194,0,0,3.225806,1,0.21,"7-day click or 1-day view",1,actions:link_click,0.21,,,,,,,,,00:00:00,,,,3.225806,,,,,,,,,0,,,,,1,0,3.225806,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-24,2024-06-26,,1,actions:link_click,"1-day click"
2022-05-01,2025-06-01,"BRISBANE: Rory Lowe Traffic","12:00:00 - 12:59:59",inactive,3.642359,,,,,,10,Daily,712,5.115672,0,0,10.11236,64,0.050588,"7-day click or 1-day view",39,actions:landing_page_view,0.09339381,,,211,,,,,,00:00:00,,,,8.988764,39,,,,,,,,0,29.634831,,0.017262,,64,0,8.988764,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.093394,,2025-05-05,2025-05-27,,39,actions:landing_page_view,"1-day click"
2022-05-01,2025-06-01,"Magic Mic Comedy","12:00:00 - 12:59:59",not_delivering,21.98,,,,,,"Using campaign budget",0,9262,2.373138,0,0,0.086374,4,2.7475,"7-day click or 1-day view",,,,,,328,,,,,,00:00:00,,,,0.043187,1,,,,,,,,0,3.541352,,0.067012,,4,0,0.043187,,,,0,,,,,,,,,,,,,,,,,,1,,,,,,,,21.98,,2022-07-18,2023-06-12,,,,
2022-05-01,2025-06-01,"Mailchimp Grouped Remarketing Audience","12:00:00 - 12:59:59",not_delivering,0.56,,,,,,14.72,Lifetime,51,10.980392,0,0,0,,0,"7-day click or 1-day view",,,,,,,,,,,,00:00:00,,,,,1,,,,,,,,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.56,,2024-06-24,2025-01-16,,,,
2022-05-01,2025-06-01,"PERTH: Rory Lowe Traffic","12:00:00 - 12:59:59",active,4.86075,,,,,,5,Daily,855,5.685088,0,0,12.631579,85,0.045007,"7-day click or 1-day view",88,actions:landing_page_view,0.0552358,,,280,,,,,,00:00:00,,,,9.94152,88,,,,,,,,0,32.748538,,0.01736,,85,0,9.94152,,,,0,,,,,,,,,,,,,,,,,,91,,,,,,,,0.055236,,2025-05-05,2025-05-22,,88,actions:landing_page_view,"1-day click"
2022-05-01,2025-06-01,"iD Comedy Club","12:00:00 - 12:59:59",inactive,7.199635,,,,,,"Using campaign budget",0,4651,1.547976,0,0,0.043002,,3.599818,"7-day click or 1-day view",,,,,,33,,,,,,00:00:00,,,,,,,,,,,,,0,0.709525,,0.218171,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-07-18,2022-11-29,,,,
2022-05-01,2025-06-01,"Whole Festival Dynamic Creative","12:00:00 - 12:59:59",not_delivering,71.014908,7,,,,274.99,"Using campaign budget",0,6252,11.35875,0,0,3.534869,118,0.321334,"7-day click or 1-day view",7,actions:offsite_conversion.fb_pixel_purchase,10.14498687,,,1030,,,,,,00:00:00,,,,1.887396,97,,11,,2,,6,3.872286,0,16.474728,,0.068947,,118,0,1.887396,,,,0,,,,,393,,393,,,,47.9,,47.9,,,,,1,,,,,,,,0.732112,,2024-07-03,2024-07-03,,7,actions:offsite_conversion.fb_pixel_purchase,"1-day view, 7-day click"
2022-05-01,2025-06-01,"CANBERRA: Rory Lowe Traffic","12:00:00 - 12:59:59",inactive,4.07157,,,,,,10,Daily,740,5.502122,0,0,7.972973,55,0.06901,"7-day click or 1-day view",49,actions:landing_page_view,0.08309327,,,239,,,,,,00:00:00,,,,7.432432,49,,,,,,,,0,32.297297,,0.017036,,55,0,7.432432,,,,0,,,,,,,,,,,,,,,,,,51,,,,,,,,0.083093,,2025-05-06,2025-05-28,,49,actions:landing_page_view,"1-day click"
2022-05-01,2025-06-01,"Event: Dark Jokes Night (Halloween)","12:00:00 - 12:59:59",not_delivering,1.18,,,,,,"Using campaign budget",0,73,16.164384,0,0,4.109589,,0.393333,"7-day click or 1-day view",,,,,,,,,,,,00:00:00,,,,,,,,,,,,,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-10-25,2022-10-25,,,,
2022-05-01,2025-06-01,"REACH: Whole Festival Dynamic Creative","12:00:00 - 12:59:59",not_delivering,1.39,,,,,,"Using campaign budget",0,575,2.417391,0,0,0.869565,1,0.278,"7-day click or 1-day view",,,,,,133,,,,,,00:00:00,,,,0.173913,,,,,,,,,0,23.130435,,0.010451,,1,0,0.173913,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-10,2025-01-16,,,,
2022-05-01,2025-06-01,"NEWCASTLE: Rory Lowe Traffic","12:00:00 - 12:59:59",active,4.491018,,,,,,5,Daily,765,5.870612,0,0,8.104575,59,0.072436,"7-day click or 1-day view",41,actions:landing_page_view,0.10953703,,,258,,,,,,00:00:00,,,,7.712418,41,,,,,,,,0,33.72549,,0.017407,,59,0,7.712418,,,,0,,,,,,,,,,,,,,,,,,2,,,,,,,,0.109537,,2025-05-05,2025-05-22,,41,actions:landing_page_view,"1-day click"
2022-05-01,2025-06-01,"AlanFang Promo Video","12:00:00 - 12:59:59",not_delivering,2.85,,,,,,50,Lifetime,301,9.468439,0,0,0,,0,"7-day click or 1-day view",,,,,,118,,,,,,00:00:00,,,,,,,,,,,,,0,39.202658,,0.024153,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-29,2024-06-21,,,,
2022-05-01,2025-06-01,"TRAFFIC LP Views: Dynamic Creative","12:00:00 - 12:59:59",not_delivering,13.606112,,,,,,"Using campaign budget",0,1811,7.513038,0,0,11.430149,175,0.06573,"7-day click or 1-day view",133,actions:landing_page_view,0.1023016,,,547,,,,,,00:00:00,,,,9.66317,133,,,,,,,,0,30.204307,,0.024874,,175,0,9.66317,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.102302,,2024-07-11,2025-01-16,,133,actions:landing_page_view,"1-day click"
2022-05-01,2025-06-01,"MANDURAH: Rory Lowe Traffic","12:00:00 - 12:59:59",active,4.791843,,,,,,5,Daily,759,6.313364,0,0,10.013175,62,0.063051,"7-day click or 1-day view",44,actions:landing_page_view,0.10890553,,,251,,,,,,00:00:00,,,,8.168643,44,,,,,,,,0,33.069829,,0.019091,,62,0,8.168643,,,,0,,,,,,,,,,,,,,,,,,45,,,,,,,,0.108906,,2025-05-05,2025-05-22,,44,actions:landing_page_view,"1-day click"
2022-05-01,2025-06-01,"Traffic Ad Steph melb","12:00:00 - 12:59:59",not_delivering,2.92,,,,,,55,Lifetime,193,15.129534,0,0,6.217617,9,0.243333,"7-day click or 1-day view",9,actions:link_click,0.32444444,,,37,,,,,,00:00:00,,,,4.663212,,,,,,,,,0,19.170984,,0.078919,,9,0,4.663212,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-30,2024-06-21,,9,actions:link_click,"1-day click"
2022-05-01,2025-06-01,"Goodchat + Steph","12:00:00 - 12:59:59",not_delivering,16.85382,,,,,,"Using campaign budget",0,1509,11.168867,0,0,1.855533,16,0.601922,"7-day click or 1-day view",,,,,,202,,,,,,00:00:00,,,,1.060305,17,,,,,,,,0,13.386349,,0.083435,,16,0,1.060305,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.991401,,2024-07-16,2024-07-16,,,,
2022-05-01,2025-06-01,"CAIRNS: Rory Lowe Traffic","12:00:00 - 12:59:59",inactive,1.221641,,,,,,5,Daily,163,7.494732,0,0,11.042945,19,0.067869,"7-day click or 1-day view",,,,,,50,,,,,,00:00:00,,,,11.656442,,,,,,,,,0,30.674847,,0.024433,,19,0,11.656442,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-05,2025-05-19,,,,
2022-05-01,2025-06-01,"Traffic Ad Steph melb Non-Targetted","12:00:00 - 12:59:59",not_delivering,3.14,,,,,,100,Lifetime,518,6.061776,0,0,5.019305,17,0.120769,"7-day click or 1-day view",17,actions:link_click,0.18470588,,,93,,,,,,00:00:00,,,,3.281853,,,,,,,,,0,17.953668,,0.033763,,17,0,3.281853,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-30,2023-06-12,,17,actions:link_click,"1-day click"
2022-05-01,2025-06-01,"David Rose","12:00:00 - 12:59:59",not_delivering,6.2,,,,,,"Using campaign budget",0,438,14.155251,0,0,4.109589,9,0.344444,"7-day click or 1-day view",,,,,,144,,,,,,00:00:00,,,,2.054795,11,,,,,,,,0,32.876712,,0.043056,,9,0,2.054795,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.563636,,2024-08-16,2024-08-16,,,,
2022-05-01,2025-06-01,"WOLLONGONG: Rory Lowe Traffic","12:00:00 - 12:59:59",inactive,0.58,,,,,,5,Daily,95,6.105263,0,0,5.263158,5,0.116,"7-day click or 1-day view",5,actions:landing_page_view,0.116,,,29,,,,,,00:00:00,,,,5.263158,5,,,,,,,,0,30.526316,,0.02,,5,0,5.263158,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.116,,2025-05-15,2025-05-27,,5,actions:landing_page_view,"1-day click"
2022-05-01,2025-06-01,"Clip 1 Traffic","12:00:00 - 12:59:59",not_delivering,3.75,,,,,,100,Lifetime,502,7.47012,0,0,5.577689,23,0.133929,"7-day click or 1-day view",23,actions:link_click,0.16304348,,,125,,,,,,00:00:00,,,,4.581673,1,,,,,,,,0,24.900398,,0.03,,23,0,4.581673,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,3.75,,2023-04-20,2023-06-12,,23,actions:link_click,"1-day click"
2022-05-01,2025-06-01,"ALL SHOWS Flexible Creative","12:00:00 - 12:59:59",not_delivering,189.509478,5,,,,410,60,Daily,14717,12.87691,0,0,0.971665,74,1.325241,"1-day click, 1-day view, or 1-day engaged-view",5,actions:offsite_conversion.fb_pixel_purchase,37.90189551,,,1644,,,,,,00:00:00,,,,0.50282,41,,,,10,,9,2.16348,0,11.170755,,0.115273,,74,0,0.50282,,,,0,,,,,,,,,,,114.95,,114.95,,,,,1,,,,,,,,4.622182,,2025-02-14,2025-05-07,,5,actions:offsite_conversion.fb_pixel_purchase,"1-day view, 1-day click"
2022-05-01,2025-06-01,"SUNSHINE COAST: Rory Lowe Traffic","12:00:00 - 12:59:59",completed,1.69,,,,,,5,Daily,279,6.057348,0,0,9.677419,22,0.062593,"7-day click or 1-day view",23,actions:landing_page_view,0.07347826,,,91,,,,,,00:00:00,,,,7.885305,23,,,,,,,,0,32.616487,,0.018571,,22,0,7.885305,,,,0,,,,,,,,,,,,,,,,,,23,,,,,,,,0.073478,,2025-05-05,2025-05-22,,23,actions:landing_page_view,"1-day click"
2022-05-01,2025-06-01,"Clip 1 Impressions","12:00:00 - 12:59:59",not_delivering,2.93,,,,,,100,Lifetime,598,4.899666,0,0,0.334448,2,1.465,"7-day click or 1-day view",,,,,,332,,,,,,00:00:00,,,,0.334448,,,,,,,,,0,55.518395,,0.008825,,2,0,0.334448,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-20,2023-06-12,,,,
2022-05-01,2025-06-01,"BURST: Arcade Comedy Club Dynamic Content","12:00:00 - 12:59:59",not_delivering,22.777722,,,,,,100,Lifetime,1976,11.527187,0,0,0.708502,6,1.62698,"1-day click, 1-day view, or 1-day engaged-view",,,,,,80,,,,,,00:00:00,,,,0.303644,4,,,,,,,,0,4.048583,,0.284722,,6,0,0.303644,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,5.694431,,2024-10-15,2024-10-15,,,,
