Reporting starts,Reporting ends,Ad Set Name,Audience segments,Ad set delivery,Amount spent (AUD),Website purchases,Cost per purchase (AUD),Purchase ROAS (return on ad spend),Purchases conversion value,Website purchases conversion value,Ad set budget,Ad set budget type,Impressions,"CPM (cost per 1,000 impressions) (AUD)",Reach,Frequency,CTR (all),Link clicks,CPC (all) (AUD),Attribution setting,Results,Result indicator,Cost per results,Meta purchases,ThruPlays,3-second video plays,Video plays at 25%,Video plays at 50%,Video plays at 75%,Video plays at 95%,Video plays at 100%,Video average play time,Video plays,profile_visit_view,Unique link clicks,CTR (link click-through rate),Landing page views,Adds to cart,Website adds to cart,Adds of payment info,Website adds of payment info,Checkouts Initiated,Website checkouts initiated,Website purchase ROAS (return on ad spend),Views,3-second video plays rate per impressions,Cost per ThruPlay (AUD),Cost per 3-second video play (AUD),Unique outbound clicks,Outbound clicks,Unique CTR (link click-through rate),Outbound CTR (click-through rate),Unique outbound CTR (click-through rate),Cost per unique outbound click (AUD),Cost per unique link click (AUD),Cost per unique click (all) (AUD),Adds of payment info conversion value,In-app adds of payment info conversion value,Website adds of payment info conversion value,Offline adds of payment info conversion value,Adds to cart conversion value,In-app adds to cart conversion value,Website adds to cart conversion value,Offline adds to cart conversion value,Cost per add of payment info (AUD),Cost per add to cart (AUD),Checkouts initiated conversion value,In-app checkouts initiated conversion value,Website checkouts initiated conversion value,Offline checkouts initiated conversion value,Cost per checkout initiated (AUD),Content views,In-app content views,Website content views,Offline content views,Meta content views,Content views conversion value,In-app content views conversion value,Website content views conversion value,Offline content views conversion value,Cost per content view (AUD),Cost per landing page view (AUD),Orders created,Date created,Date last edited,custom_audiences,Optimization events,Optimization Event Indicator,Optimization event conversion window
27/03/2025,27/03/2025,ALL SHOWS Flexible Creative,prospecting,not_delivering,8.11,,,,,,60,Daily,653,12.419602,478,1.366109,0,5,0,"1-day click, 1-day view, or 1-day engaged-view",,,,,,107,,,,,,0:00:00,,,,0.765697,2,,,,,,,,0,16.385911,,0.075794,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,4.055,,14/02/2025,7/05/2025,,,,
27/03/2025,27/03/2025,ALL SHOWS Flexible Creative,existing,not_delivering,18.65,2,9.325,24.986595,466,466,60,Daily,841,22.175981,384,2.190104,0,8,0,"1-day click, 1-day view, or 1-day engaged-view",2,actions:offsite_conversion.fb_pixel_purchase,9.325,,,113,,,,,,0:00:00,,,,0.951249,3,,,2,2,2,2,24.986595,0,13.436385,,0.165044,,,0,,,,,0,,,,,,,,,9.325,,,,,,9.325,,,,,,,,,,,6.216667,,14/02/2025,7/05/2025,,2,actions:offsite_conversion.fb_pixel_purchase,"1-day view, 1-day click"
26/03/2025,26/03/2025,ALL SHOWS Flexible Creative TRAFFIC,unknown,active,18.79,,,,,,22,Daily,1242,15.128824,1119,1.10992,0,55,0,7-day click or 1-day view,24,actions:landing_page_view,0.78291667,,,200,,,,,,0:00:00,,,,4.428341,24,,,,,,,,0,16.10306,,0.09395,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.782917,,14/02/2025,22/05/2025,,24,actions:landing_page_view,1-day click
26/03/2025,26/03/2025,ALL SHOWS Flexible Creative,prospecting,not_delivering,14.1,,,,,,60,Daily,1260,11.190476,779,1.617458,0,4,0,"1-day click, 1-day view, or 1-day engaged-view",,,,,,174,,,,,,0:00:00,,,,0.31746,3,,,,,,,,0,13.809524,,0.081034,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,4.7,,14/02/2025,7/05/2025,,,,
26/03/2025,26/03/2025,ALL SHOWS Flexible Creative,existing,not_delivering,14.33,2,7.165,12.700628,182,182,60,Daily,750,19.106667,338,2.218935,0,3,0,"1-day click, 1-day view, or 1-day engaged-view",2,actions:offsite_conversion.fb_pixel_purchase,7.165,,,78,,,,,,0:00:00,,,,0.4,1,,,1,1,1,1,12.700628,0,10.4,,0.183718,,,0,,,,,0,,,,,,,,,14.33,,,,,,14.33,1,,1,,,,,,,14.33,14.33,,14/02/2025,7/05/2025,,2,actions:offsite_conversion.fb_pixel_purchase,"1-day view, 1-day click"
25/03/2025,25/03/2025,ALL SHOWS Flexible Creative TRAFFIC,unknown,active,19.47,,,,,,22,Daily,1422,13.691983,1286,1.105754,0,67,0,7-day click or 1-day view,19,actions:landing_page_view,1.02473684,,,230,,,,,,0:00:00,,,,4.711674,19,,,,,,,,0,16.174402,,0.084652,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,1.024737,,14/02/2025,22/05/2025,,19,actions:landing_page_view,1-day click
25/03/2025,25/03/2025,ALL SHOWS Flexible Creative,prospecting,not_delivering,14.3,,,,,,60,Daily,1110,12.882883,797,1.392723,0,4,0,"1-day click, 1-day view, or 1-day engaged-view",,,,,,141,,,,,,0:00:00,,,,0.36036,3,,,,,,,,0,12.702703,,0.101418,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,4.766667,,14/02/2025,7/05/2025,,,,
25/03/2025,25/03/2025,ALL SHOWS Flexible Creative,existing,not_delivering,14.43,2,7.215,8.889813,128.28,128.28,60,Daily,687,21.004367,336,2.044643,0,1,0,"1-day click, 1-day view, or 1-day engaged-view",2,actions:offsite_conversion.fb_pixel_purchase,7.215,,,85,,,,,,0:00:00,,,,0.14556,,,,,,1,1,8.889813,0,12.372635,,0.169765,,,0,,,,,0,,,,,,,,,,,44.38,,44.38,,14.43,1,,1,,,,,,,14.43,,,14/02/2025,7/05/2025,,2,actions:offsite_conversion.fb_pixel_purchase,"1-day view, 1-day click"
24/03/2025,24/03/2025,ALL SHOWS Flexible Creative TRAFFIC,unknown,active,21.9,,,,,,22,Daily,1949,11.236532,1823,1.069117,0,86,0,7-day click or 1-day view,33,actions:landing_page_view,0.66363636,,,250,,,,,,0:00:00,,,,4.412519,33,,,,,,,,0,12.827091,,0.0876,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.663636,,14/02/2025,22/05/2025,,33,actions:landing_page_view,1-day click
24/03/2025,24/03/2025,ALL SHOWS Flexible Creative,prospecting,not_delivering,19.09,,,,,,60,Daily,1650,11.569697,1194,1.38191,0,13,0,"1-day click, 1-day view, or 1-day engaged-view",,,,,,222,,,,,,0:00:00,,,,0.787879,7,,,,,,,,0,13.454545,,0.085991,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2.727143,,14/02/2025,7/05/2025,,,,
24/03/2025,24/03/2025,ALL SHOWS Flexible Creative,existing,not_delivering,14.18,2,7.09,14.827221,210.25,210.25,60,Daily,675,21.007407,330,2.045455,0,1,0,"1-day click, 1-day view, or 1-day engaged-view",2,actions:offsite_conversion.fb_pixel_purchase,7.09,,,77,,,,,,0:00:00,,,,0.148148,,,,,,2,2,14.827221,0,11.407407,,0.184156,,,0,,,,,0,,,,,,,,,,,210.25,,210.25,,7.09,3,,3,,,,,,,4.726667,,,14/02/2025,7/05/2025,,2,actions:offsite_conversion.fb_pixel_purchase,"1-day view, 1-day click"
23/03/2025,23/03/2025,ALL SHOWS Flexible Creative TRAFFIC,unknown,active,23.76,,,,,,22,Daily,1773,13.401015,1606,1.103985,0,90,0,7-day click or 1-day view,46,actions:landing_page_view,0.51652174,,,255,,,,,,0:00:00,,,,5.076142,46,,,,,,,,0,14.382403,,0.093176,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.516522,,14/02/2025,22/05/2025,,46,actions:landing_page_view,1-day click
23/03/2025,23/03/2025,ALL SHOWS Flexible Creative,prospecting,not_delivering,19.35,,,,,,60,Daily,1486,13.021534,1091,1.362053,0,8,0,"1-day click, 1-day view, or 1-day engaged-view",,,,,,226,,,,,,0:00:00,,,,0.538358,6,,,,,,,,0,15.208614,,0.085619,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,3.225,,14/02/2025,7/05/2025,,,,
23/03/2025,23/03/2025,ALL SHOWS Flexible Creative,existing,not_delivering,15.88,1,15.88,2.518892,40,40,60,Daily,810,19.604938,404,2.004951,0,2,0,"1-day click, 1-day view, or 1-day engaged-view",1,actions:offsite_conversion.fb_pixel_purchase,15.88,,,107,,,,,,0:00:00,,,,0.246914,1,,,,,,,2.518892,0,13.209877,,0.148411,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,15.88,,14/02/2025,7/05/2025,,1,actions:offsite_conversion.fb_pixel_purchase,"1-day view, 1-day click"
22/03/2025,22/03/2025,ALL SHOWS Flexible Creative TRAFFIC,unknown,active,17.96,,,,,,22,Daily,1309,13.720397,1152,1.136285,0,59,0,7-day click or 1-day view,26,actions:landing_page_view,0.69076923,,,187,,,,,,0:00:00,,,,4.507257,26,,,,,,,,0,14.285714,,0.096043,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.690769,,14/02/2025,22/05/2025,,26,actions:landing_page_view,1-day click
22/03/2025,22/03/2025,ALL SHOWS Flexible Creative,prospecting,not_delivering,16.2,1,16.2,1.358025,22,22,60,Daily,1372,11.80758,951,1.442692,0,7,0,"1-day click, 1-day view, or 1-day engaged-view",1,actions:offsite_conversion.fb_pixel_purchase,16.2,,,213,,,,,,0:00:00,,,,0.510204,6,,,,,,,1.358025,0,15.524781,,0.076056,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2.7,,14/02/2025,7/05/2025,,1,actions:offsite_conversion.fb_pixel_purchase,"1-day view, 1-day click"
22/03/2025,22/03/2025,ALL SHOWS Flexible Creative,existing,not_delivering,14.03,,,,,,60,Daily,857,16.371062,460,1.863043,0,3,0,"1-day click, 1-day view, or 1-day engaged-view",,,,,,107,,,,,,0:00:00,,,,0.350058,2,,,,,,,,0,12.485414,,0.131122,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,7.015,,14/02/2025,7/05/2025,,,,
21/03/2025,21/03/2025,ALL SHOWS Flexible Creative TRAFFIC,unknown,active,19.34,,,,,,22,Daily,1298,14.899846,1141,1.137599,0,73,0,7-day click or 1-day view,34,actions:landing_page_view,0.56882353,,,274,,,,,,0:00:00,,,,5.624037,34,,,,,,,,0,21.109399,,0.070584,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.568824,,14/02/2025,22/05/2025,,34,actions:landing_page_view,1-day click
21/03/2025,21/03/2025,ALL SHOWS Flexible Creative,prospecting,not_delivering,18.19,,,,,,60,Daily,1321,13.769871,825,1.601212,0,5,0,"1-day click, 1-day view, or 1-day engaged-view",,,,,,189,,,,,,0:00:00,,,,0.378501,4,,,,,,,,0,14.307343,,0.096243,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,4.5475,,14/02/2025,7/05/2025,,,,
21/03/2025,21/03/2025,ALL SHOWS Flexible Creative,existing,not_delivering,14.67,3,4.89,13.081118,191.9,191.9,60,Daily,758,19.353562,350,2.165714,0,3,0,"1-day click, 1-day view, or 1-day engaged-view",3,actions:offsite_conversion.fb_pixel_purchase,4.89,,,85,,,,,,0:00:00,,,,0.395778,,,,1,1,2,2,13.081118,0,11.21372,,0.172588,,,0,,,,,0,,,,,,,,,14.67,,159.8,,159.8,,7.335,,,,,,,,,,,,,14/02/2025,7/05/2025,,3,actions:offsite_conversion.fb_pixel_purchase,"1-day view, 1-day click"
20/03/2025,20/03/2025,ALL SHOWS Flexible Creative TRAFFIC,unknown,active,22.02,,,,,,22,Daily,1680,13.107143,1512,1.111111,0,88,0,7-day click or 1-day view,41,actions:landing_page_view,0.53707317,,,320,,,,,,0:00:00,,,,5.238095,41,,,,,,,,0,19.047619,,0.068813,,,0,,,,,0,,,,,,,,,,,,,,,,1,,1,,,50,,50,,22.02,0.537073,,14/02/2025,22/05/2025,,41,actions:landing_page_view,1-day click
20/03/2025,20/03/2025,ALL SHOWS Flexible Creative,prospecting,not_delivering,16.84,,,,,,60,Daily,1291,13.044152,931,1.386681,0,11,0,"1-day click, 1-day view, or 1-day engaged-view",,,,,,216,,,,,,0:00:00,,,,0.852053,6,,,,,,,,0,16.731216,,0.077963,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2.806667,,14/02/2025,7/05/2025,,,,
20/03/2025,20/03/2025,ALL SHOWS Flexible Creative,existing,not_delivering,16.24,,,,,,60,Daily,871,18.645235,446,1.952915,0,3,0,"1-day click, 1-day view, or 1-day engaged-view",,,,,,113,,,,,,0:00:00,,,,0.344432,,,,,,,,,0,12.973594,,0.143717,,,0,,,,,0,,,,,,,,,,,,,,,,1,,1,,,,,,,16.24,,,14/02/2025,7/05/2025,,,,
19/03/2025,19/03/2025,ALL SHOWS Flexible Creative TRAFFIC,unknown,active,22.05,,,,,,22,Daily,1676,13.156325,1472,1.138587,0,82,0,7-day click or 1-day view,36,actions:landing_page_view,0.6125,,,252,,,,,,0:00:00,,,,4.892601,36,,,,,,,,0,15.0358,,0.0875,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.6125,,14/02/2025,22/05/2025,,36,actions:landing_page_view,1-day click
19/03/2025,19/03/2025,ALL SHOWS Flexible Creative,prospecting,not_delivering,19.59,1,19.59,2.141399,41.95,41.95,60,Daily,1745,11.226361,1073,1.626281,0,14,0,"1-day click, 1-day view, or 1-day engaged-view",1,actions:offsite_conversion.fb_pixel_purchase,19.59,,,246,,,,,,0:00:00,,,,0.802292,13,,,1,1,1,1,2.141399,0,14.097421,,0.079634,,,0,,,,,0,,,,,,,,,19.59,,,,,,19.59,,,,,,,,,,,1.506923,,14/02/2025,7/05/2025,,1,actions:offsite_conversion.fb_pixel_purchase,"1-day view, 1-day click"
19/03/2025,19/03/2025,ALL SHOWS Flexible Creative,existing,not_delivering,15.25,1,15.25,,,,60,Daily,799,19.086358,360,2.219444,0,4,0,"1-day click, 1-day view, or 1-day engaged-view",1,actions:offsite_conversion.fb_pixel_purchase,15.25,,,96,,,,,,0:00:00,,,,0.500626,3,,,1,1,1,1,,0,12.015019,,0.158854,,,0,,,,,0,,,,,,,,,15.25,,,,,,15.25,1,,1,,,,,,,15.25,5.083333,,14/02/2025,7/05/2025,,1,actions:offsite_conversion.fb_pixel_purchase,"1-day view, 1-day click"
18/03/2025,18/03/2025,ALL SHOWS Flexible Creative TRAFFIC,unknown,active,22.55,,,,,,22,Daily,1900,11.868421,1668,1.139089,0,92,0,7-day click or 1-day view,42,actions:landing_page_view,0.53690476,,,281,,,,,,0:00:00,,,,4.842105,42,,,,,,,,0,14.789474,,0.080249,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.536905,,14/02/2025,22/05/2025,,42,actions:landing_page_view,1-day click
18/03/2025,18/03/2025,ALL SHOWS Flexible Creative,prospecting,not_delivering,21.55,,,,,,60,Daily,2107,10.227812,1320,1.596212,0,7,0,"1-day click, 1-day view, or 1-day engaged-view",,,,,,346,,,,,,0:00:00,,,,0.332226,4,,,,,,,,0,16.421452,,0.062283,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,5.3875,,14/02/2025,7/05/2025,,,,
18/03/2025,18/03/2025,ALL SHOWS Flexible Creative,existing,not_delivering,17.49,4,4.3725,9.376787,164,164,60,Daily,965,18.124352,436,2.213303,0,1,0,"1-day click, 1-day view, or 1-day engaged-view",4,actions:offsite_conversion.fb_pixel_purchase,4.3725,,,117,,,,,,0:00:00,,,,0.103627,1,,,,,,,9.376787,0,12.124352,,0.149487,,,0,,,,,0,,,,,,,,,,,,,,,,1,,1,,,,,,,17.49,17.49,,14/02/2025,7/05/2025,,4,actions:offsite_conversion.fb_pixel_purchase,"1-day view, 1-day click"
17/03/2025,17/03/2025,ALL SHOWS Flexible Creative TRAFFIC,unknown,active,11.87,,,,,,22,Daily,1066,11.135084,1005,1.060697,0,52,0,7-day click or 1-day view,27,actions:landing_page_view,0.43962963,,,197,,,,,,0:00:00,,,,4.878049,27,,,,,,,,0,18.4803,,0.060254,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.43963,,14/02/2025,22/05/2025,,27,actions:landing_page_view,1-day click
17/03/2025,17/03/2025,ALL SHOWS Flexible Creative,prospecting,not_delivering,3.92,,,,,,60,Daily,402,9.751244,334,1.203593,0,2,0,"1-day click, 1-day view, or 1-day engaged-view",,,,,,63,,,,,,0:00:00,,,,0.497512,2,,,,,,,,0,15.671642,,0.062222,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,1.96,,14/02/2025,7/05/2025,,,,
17/03/2025,17/03/2025,ALL SHOWS Flexible Creative,existing,not_delivering,2.65,1,2.65,15.075472,39.95,39.95,60,Daily,170,15.588235,129,1.317829,0,2,0,"1-day click, 1-day view, or 1-day engaged-view",1,actions:offsite_conversion.fb_pixel_purchase,2.65,,,22,,,,,,0:00:00,,,,1.176471,2,,,,,,,15.075472,0,12.941176,,0.120455,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,1.325,,14/02/2025,7/05/2025,,1,actions:offsite_conversion.fb_pixel_purchase,"1-day view, 1-day click"
16/03/2025,16/03/2025,ALL SHOWS Flexible Creative TRAFFIC,unknown,active,24.17,,,,,,22,Daily,2273,10.633524,1930,1.17772,0,91,0,7-day click or 1-day view,55,actions:landing_page_view,0.43945455,,,390,,,,,,0:00:00,,,,4.00352,55,,,,,,,,0,17.157941,,0.061974,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.439455,,14/02/2025,22/05/2025,,55,actions:landing_page_view,1-day click
16/03/2025,16/03/2025,ALL SHOWS Flexible Creative,prospecting,not_delivering,18.7,1,18.7,9.679144,181,181,60,Daily,1853,10.091743,1386,1.336941,0,13,0,"1-day click, 1-day view, or 1-day engaged-view",1,actions:offsite_conversion.fb_pixel_purchase,18.7,,,276,,,,,,0:00:00,,,,0.701565,7,,,,,,,9.679144,0,14.894765,,0.067754,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2.671429,,14/02/2025,7/05/2025,,1,actions:offsite_conversion.fb_pixel_purchase,"1-day view, 1-day click"
16/03/2025,16/03/2025,ALL SHOWS Flexible Creative,existing,not_delivering,14.09,1,14.09,3.832505,54,54,60,Daily,882,15.975057,473,1.864693,0,6,0,"1-day click, 1-day view, or 1-day engaged-view",1,actions:offsite_conversion.fb_pixel_purchase,14.09,,,103,,,,,,0:00:00,,,,0.680272,2,,,1,1,1,1,3.832505,0,11.678005,,0.136796,,,0,,,,,0,,,,,,,,,14.09,,,,,,14.09,,,,,,,,,,,7.045,,14/02/2025,7/05/2025,,1,actions:offsite_conversion.fb_pixel_purchase,"1-day view, 1-day click"
15/03/2025,15/03/2025,ALL SHOWS Flexible Creative TRAFFIC,unknown,active,17.58,,,,,,22,Daily,1548,11.356589,1371,1.129103,0,67,0,7-day click or 1-day view,23,actions:landing_page_view,0.76434783,,,230,,,,,,0:00:00,,,,4.328165,23,,,,,,,,0,14.857881,,0.076435,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.764348,,14/02/2025,22/05/2025,,23,actions:landing_page_view,1-day click
15/03/2025,15/03/2025,ALL SHOWS Flexible Creative,prospecting,not_delivering,16.3,1,16.3,1.349693,22,22,60,Daily,1574,10.355781,1054,1.493359,0,6,0,"1-day click, 1-day view, or 1-day engaged-view",1,actions:offsite_conversion.fb_pixel_purchase,16.3,,,226,,,,,,0:00:00,,,,0.381194,4,,,1,1,1,1,1.349693,0,14.358323,,0.072124,,,0,,,,,0,,,,,,,,,16.3,,,,,,16.3,,,,,,,,,,,4.075,,14/02/2025,7/05/2025,,1,actions:offsite_conversion.fb_pixel_purchase,"1-day view, 1-day click"
15/03/2025,15/03/2025,ALL SHOWS Flexible Creative,existing,not_delivering,13.69,1,13.69,3.214025,44,44,60,Daily,802,17.069825,390,2.05641,0,1,0,"1-day click, 1-day view, or 1-day engaged-view",1,actions:offsite_conversion.fb_pixel_purchase,13.69,,,99,,,,,,0:00:00,,,,0.124688,1,,,,,1,1,3.214025,0,12.34414,,0.138283,,,0,,,,,0,,,,,,,,,,,,,,,13.69,,,,,,,,,,,13.69,,14/02/2025,7/05/2025,,1,actions:offsite_conversion.fb_pixel_purchase,"1-day view, 1-day click"
14/03/2025,14/03/2025,ALL SHOWS Flexible Creative TRAFFIC,unknown,active,18.06,,,,,,22,Daily,1645,10.978723,1493,1.101808,0,67,0,7-day click or 1-day view,28,actions:landing_page_view,0.645,,,205,,,,,,0:00:00,,,,4.072948,28,,,,,,,,0,12.462006,,0.088098,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.645,,14/02/2025,22/05/2025,,28,actions:landing_page_view,1-day click
14/03/2025,14/03/2025,ALL SHOWS Flexible Creative,prospecting,not_delivering,13,,,,,,60,Daily,1188,10.942761,825,1.44,0,9,0,"1-day click, 1-day view, or 1-day engaged-view",,,,,,161,,,,,,0:00:00,,,,0.757576,6,,,,,,,,0,13.552189,,0.080745,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2.166667,,14/02/2025,7/05/2025,,,,
14/03/2025,14/03/2025,ALL SHOWS Flexible Creative,existing,not_delivering,14.38,1,14.38,0.834492,12,12,60,Daily,702,20.48433,336,2.089286,0,1,0,"1-day click, 1-day view, or 1-day engaged-view",1,actions:offsite_conversion.fb_pixel_purchase,14.38,,,87,,,,,,0:00:00,,,,0.14245,,,,,,,,0.834492,0,12.393162,,0.165287,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,14/02/2025,7/05/2025,,1,actions:offsite_conversion.fb_pixel_purchase,"1-day view, 1-day click"
13/03/2025,13/03/2025,ALL SHOWS Flexible Creative TRAFFIC,unknown,active,19.1,,,,,,22,Daily,1607,11.885501,1453,1.105988,0,76,0,7-day click or 1-day view,42,actions:landing_page_view,0.4547619,,,193,,,,,,0:00:00,,,,4.729309,42,,,,,,,,0,12.009956,,0.098964,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.454762,,14/02/2025,22/05/2025,,42,actions:landing_page_view,1-day click
13/03/2025,13/03/2025,ALL SHOWS Flexible Creative,prospecting,not_delivering,15.84,,,,,,60,Daily,1343,11.79449,823,1.631835,0,10,0,"1-day click, 1-day view, or 1-day engaged-view",,,,,,187,,,,,,0:00:00,,,,0.744602,7,,,,,,,,0,13.924051,,0.084706,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2.262857,,14/02/2025,7/05/2025,,,,
13/03/2025,13/03/2025,ALL SHOWS Flexible Creative,existing,not_delivering,12.89,1,12.89,6.51668,84,84,60,Daily,699,18.440629,309,2.262136,0,2,0,"1-day click, 1-day view, or 1-day engaged-view",1,actions:offsite_conversion.fb_pixel_purchase,12.89,,,67,,,,,,0:00:00,,,,0.286123,2,,,,,,,6.51668,0,9.585122,,0.192388,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,6.445,,14/02/2025,7/05/2025,,1,actions:offsite_conversion.fb_pixel_purchase,"1-day view, 1-day click"
12/03/2025,12/03/2025,ALL SHOWS Flexible Creative TRAFFIC,unknown,active,21.02,,,,,,22,Daily,1787,11.762731,1547,1.155139,0,90,0,7-day click or 1-day view,44,actions:landing_page_view,0.47772727,,,274,,,,,,0:00:00,,,,5.036374,44,,,,,,,,0,15.33296,,0.076715,,,0,,,,,0,,,,,,,,,,,,,,,,1,,1,,,,,,,21.02,0.477727,,14/02/2025,22/05/2025,,44,actions:landing_page_view,1-day click
12/03/2025,12/03/2025,ALL SHOWS Flexible Creative,prospecting,not_delivering,13.45,2,6.725,3.791822,51,51,60,Daily,1046,12.858509,576,1.815972,0,5,0,"1-day click, 1-day view, or 1-day engaged-view",2,actions:offsite_conversion.fb_pixel_purchase,6.725,,,126,,,,,,0:00:00,,,,0.478011,3,,,1,1,1,1,3.791822,0,12.045889,,0.106746,,,0,,,,,0,,,,,,,,,13.45,,,,,,13.45,,,,,,,,,,,4.483333,,14/02/2025,7/05/2025,,2,actions:offsite_conversion.fb_pixel_purchase,"1-day view, 1-day click"
12/03/2025,12/03/2025,ALL SHOWS Flexible Creative,existing,not_delivering,14.03,1,14.03,2.993585,42,42,60,Daily,732,19.166667,324,2.259259,0,2,0,"1-day click, 1-day view, or 1-day engaged-view",1,actions:offsite_conversion.fb_pixel_purchase,14.03,,,75,,,,,,0:00:00,,,,0.273224,1,,,1,1,1,1,2.993585,0,10.245902,,0.187067,,,0,,,,,0,,,,,,,,,14.03,,,,,,14.03,,,,,,,,,,,14.03,,14/02/2025,7/05/2025,,1,actions:offsite_conversion.fb_pixel_purchase,"1-day view, 1-day click"
11/03/2025,11/03/2025,ALL SHOWS Flexible Creative TRAFFIC,unknown,active,19.99,,,,,,22,Daily,1943,10.288214,1751,1.109652,0,59,0,7-day click or 1-day view,26,actions:landing_page_view,0.76884615,,,230,,,,,,0:00:00,,,,3.036541,26,,,,,1,1,,0,11.837365,,0.086913,,,0,,,,,0,,,,,,,,,,,54.92,,54.92,,19.99,,,,,,,,,,,0.768846,,14/02/2025,22/05/2025,,26,actions:landing_page_view,1-day click
11/03/2025,11/03/2025,ALL SHOWS Flexible Creative,prospecting,not_delivering,16.97,,,,,,60,Daily,1440,11.784722,893,1.612542,0,6,0,"1-day click, 1-day view, or 1-day engaged-view",,,,,,183,,,,,,0:00:00,,,,0.416667,6,,,,,,,,0,12.708333,,0.092732,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2.828333,,14/02/2025,7/05/2025,,,,
11/03/2025,11/03/2025,ALL SHOWS Flexible Creative,existing,not_delivering,14.69,2,7.345,8.427502,123.8,123.8,60,Daily,866,16.963049,407,2.127764,0,1,0,"1-day click, 1-day view, or 1-day engaged-view",2,actions:offsite_conversion.fb_pixel_purchase,7.345,,,96,,,,,,0:00:00,,,,0.115473,1,,,2,2,1,1,8.427502,0,11.08545,,0.153021,,,0,,,,,0,,,,,,,,,7.345,,,,,,14.69,1,,1,,,,,,,14.69,14.69,,14/02/2025,7/05/2025,,2,actions:offsite_conversion.fb_pixel_purchase,"1-day view, 1-day click"
10/03/2025,10/03/2025,ALL SHOWS Flexible Creative TRAFFIC,unknown,active,20.45,,,,,,22,Daily,1886,10.843054,1691,1.115316,0,71,0,7-day click or 1-day view,36,actions:landing_page_view,0.56805556,,,209,,,,,,0:00:00,,,,3.764581,36,,,,,,,,0,11.081654,,0.097847,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.568056,,14/02/2025,22/05/2025,,36,actions:landing_page_view,1-day click
10/03/2025,10/03/2025,ALL SHOWS Flexible Creative,prospecting,not_delivering,17.37,,,,,,60,Daily,1713,10.140105,1202,1.425125,0,12,0,"1-day click, 1-day view, or 1-day engaged-view",,,,,,258,,,,,,0:00:00,,,,0.700525,6,,,,,,,,0,15.061296,,0.067326,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2.895,,14/02/2025,7/05/2025,,,,
10/03/2025,10/03/2025,ALL SHOWS Flexible Creative,existing,not_delivering,12.65,1,12.65,5.517787,69.8,69.8,60,Daily,787,16.073698,374,2.104278,0,2,0,"1-day click, 1-day view, or 1-day engaged-view",1,actions:offsite_conversion.fb_pixel_purchase,12.65,,,75,,,,,,0:00:00,,,,0.25413,1,,,1,1,2,2,5.517787,0,9.52986,,0.168667,,,0,,,,,0,,,,,,,,,12.65,,,,,,6.325,,,,,,,,,,,12.65,,14/02/2025,7/05/2025,,1,actions:offsite_conversion.fb_pixel_purchase,"1-day view, 1-day click"
